intvar3,var35,var64,intvar8,mainvar1,mainvar2,mainvar4,mainvar8,mainvar9,prob_0,prob_1,class,id,total_local_score,pred,pred_type
-0.0107997226347686,0.057796976926813,-0.00193254102559297,0.000305263589564997,-0.0290026516994309,0.00410133961054578,-0.0149720419428255,0.0172310615009089,-0.0277831076108435,0.527498445547226,0.472501554452774,1,36,-0.00505542328562893,0,FP
0.039853211544428,-0.0343791473865641,0.00678953389543757,-0.00675016429836397,-0.0301618383179871,0.0235644590134493,-0.030495602831552,-0.0360983922394945,-0.063135982563212,0.669173006435665,0.330826993564335,1,37,-0.130813923183859,0,FP
-0.00542414618796708,0.0726239392827991,-0.0122013267161931,0.00552045459126412,-0.0139241298735135,-0.000304152728324265,-0.0054457116464584,-0.0331986479198811,-0.0359786682767689,0.553764489265297,0.446235510734703,1,38,-0.0283323894750432,0,FP
-0.00536020034919386,0.0562935632958111,-0.00273669717141525,0.010405976211559,-0.016703545604728,0.000614484798510772,0.000172567285668476,-0.0190152146922742,-0.00480152488526785,0.544950366795158,0.455049633204842,1,39,0.0188694088886703,0,FP
0.0131530367046574,0.00111310689611014,-0.00133916455343999,0.0029788221422637,0.0307227497045803,-0.0427950388493781,-0.0252716394760843,-0.00465866035405592,-0.0473989915023248,0.577052346702153,0.422947653297848,1,40,-0.0734957792876716,0,FP
0.0121538147921703,-0.0340268346094942,-0.0129800820165685,-0.000335539418874376,-0.0237658104543164,-0.016712214507214,-0.0347482433701059,0.00306157344757615,-0.0574502588378633,0.798782428658507,0.201217571341494,1,41,-0.16480359497469,0,FP
-0.0197400241437254,-0.0311725782607044,0.00154705619064277,-0.00815071954184184,-0.0487713613024181,-0.0134868412992531,-0.0676287833040777,-0.0241039606404698,-0.0348869312002732,0.805491324858079,0.194508675141921,1,42,-0.246394143502121,0,FP
-0.000533205020728831,0.000829972323211501,0.0222208135782167,0.00284020609985653,-0.00978138590736264,-0.00754227805055294,-0.00307348828602454,-0.008648791827781,0.0506583066940275,0.330740363433726,0.669259636566274,1,43,0.0469701496028623,1,TN
0.0011066948960331,-0.00536190486862024,0.0038339688219028,-0.0030624182033695,-0.0119595436200804,-0.0501200734488776,0.00958900642375101,-0.00880155224763612,-0.0425577025818898,0.597127440732733,0.402872559267267,1,44,-0.107333524828787,0,FP
-0.0115638424926444,0.0431103274158301,0.00469838955989497,0.0111551273211917,-0.0139866135442239,-0.0026149733953116,-0.0111676548105774,-0.0408796573142266,-0.0364189862329229,0.630632952545686,0.369367047454314,1,45,-0.0576678834929901,0,FP
0,0,0.000203652892561983,0.000609637188208617,0.00969093189808828,0.00193112512597632,0.0190647431616203,0.00645226322621182,0.0478495188732824,0,1,1,46,0.0858018723659498,1,TN
0,0,0,2e-04,0.0139528578242745,0.00172222222222222,0.0160852418107586,0.00668328474291461,0.0562733561725272,4.94608764467306e-05,0.999950539123553,1,47,0.0949169627726971,1,TN
5.55555555555555e-06,-1.38888888888888e-06,2.58751147842057e-05,0.000405555555555556,0.0116505150611974,0.00179712471655329,0.0207846130551547,0.00673746745386248,0.0480250176923846,0.000691717613532813,0.999308282386467,1,48,0.0894303353161589,1,TN
-0.00452804862685815,-0.000491916068539445,0.000132771604938272,0.000368792517006803,0.00551275576680014,0.00112308629377677,0.0274065888984152,0.00967768552745555,0.0733807666908208,0.0236533382470364,0.976346661752964,1,49,0.112582482603816,1,TN
0.000317777777777778,8e-06,0.000451652892561983,6e-04,0.0110140337947086,0.00130115293524817,0.0221946537996435,0.0081669517411801,0.0497862065288007,0.000293296211663559,0.999706703788336,1,50,0.0938404294699208,1,TN
0.00146962899350129,-0.000302524313429075,0.000967388888888889,0.0001555,0.0101333000305571,0.00204871672533415,0.0239022474476782,0.00932370480183197,0.0496260206267998,0.00711859673040646,0.992881403269594,1,51,0.0973239832011623,1,TN
7.83952751593444e-05,-0.00198201250288913,-0.000569718439288785,0.00162357968965058,0.00476699675220563,0.00207460357283409,0.0154714714502269,0.0105113683310637,0.0711433405686425,0.0473706976275933,0.952629302372407,1,52,0.103118024697605,1,TN
-0.000174518989888579,0.000744186871289685,-0.00193362318870003,0.00349722071362981,0.0203266932015996,0.00163393915578169,0.0139428242414352,0.0106607600710777,0.0404724257760037,0.0616619850521887,0.938338014947811,1,53,0.0891699078522287,1,TN
0.000115684555303603,0,2e-04,2e-04,0.00869682063080819,0.0012884808515999,0.0205885680743219,0.00814121223053041,0.0501885154539624,0,1,1,54,0.0894192817965264,1,TN
0.00878133959388775,0.00479469597724306,0.0104799180268985,0.000460545917586502,0.0225136698712543,0.0183333573021495,-0.00157293440251828,0.00852402410546404,-0.0129491163164837,0.258001398638626,0.741998601361375,1,55,0.0593655000754817,1,TN
0.000230944444444444,9.23497800099532e-05,0.000856137647345439,-0.000438538202317964,0.0093708967165991,0.00222299840837774,0.0262466942203419,0.0088837166764012,0.0697580133782163,0.00523986948468955,0.99476013051531,1,56,0.117223213069418,1,TN
0.000161111111111111,0,-0.000907833792470156,4e-04,0.0131434209808349,0.001525,0.0216429328705005,0.00895324273553927,0.0636955228673042,0.00413539440330036,0.9958646055967,1,57,0.10861339677282,1,TN
1e-04,0,2e-04,6e-04,0.0109027818647202,0.00194072222222222,0.0219248412721838,0.00633753043369169,0.0556552471478337,7.82350179940541e-05,0.999921764982006,1,58,0.0976611229406516,1,TN
-1.71675047735655e-05,0.000769366055941814,0.00140093650793651,0.0007473880903448,0.00885615518486244,0.00239274065614921,0.028171160850413,0.00584828421896766,0.0693140142311593,0.0220433624688944,0.977956637531106,1,59,0.117482878291001,1,TN
0.000165277777777778,-0.000567487022357152,0.000329783950617284,-0.00309450299844456,0.0142109932764045,0.00207256944444444,0.0196947746551789,0.0112397475294066,0.0642190548717957,0.014784980277938,0.985215019722062,1,60,0.108270211484824,1,TN
5e-05,1.38888888888889e-06,0.00065,6e-04,0.00810710164544851,0.00163964427437642,0.0198282464539229,0.00919684333621726,0.043219872579641,0,1,1,61,0.0832930971784949,1,TN
0.000205125,-0.000485125,2e-04,0.000595918367346939,0.010714796148196,0.00230309637188209,0.0217225368959644,0.00705459543356675,0.0664555289862655,0.00237687176211766,0.997623128237882,1,62,0.108766472203222,1,TN
0.000227078856749311,1.38675848362002e-06,0.000423782135152806,0.000590057067791916,0.019731602346387,0.00241261128680122,0.0155305058326514,0.00708054508390439,0.0558903971653247,0.024212483500863,0.975787516499137,1,63,0.101887966533246,1,TN
8.88888888888889e-05,-1.17365702479339e-05,0.000201388888888889,6e-04,0.0105433280842334,0.00162590136054422,0.0204174652287147,0.00716189544330129,0.0602079750074961,0.000221941179387988,0.999778058820612,1,64,0.10083510633182,1,TN
5.8e-05,1.38888888888889e-06,0.000202777777777778,0.000167746913580247,0.0103519954765653,0.00215887947215923,0.0204958818620653,0.00735939651592195,0.0528919150149193,0.000570475688959101,0.999429524311041,1,65,0.093687981921878,1,TN
0.000758,0.000256944444444444,-0.000563719467401285,0.000926367346938776,0.0123924520134347,0.00251379132491687,0.0227289544845486,0.00757281472553821,0.0583522755461229,0.00461764458994376,0.995382355410056,1,66,0.104937880418543,1,TN
0.00237555118100194,-0.000956460383051292,0.000543069903581267,-0.000798023406607822,0.00733634552388448,0.0019453676415776,0.021323190815858,0.0114475309196375,0.0531781019213471,0.0240023849607183,0.975997615039282,1,67,0.0963946741172288,1,TN
-4.72537163013353e-05,-0.00219716646989374,0.000144766758494031,0.00109499717854696,0.0130603047270791,0.0027821150010203,0.0120534340342197,0.0110411284297312,0.0595636972984327,0.0406450088040744,0.959354991195925,1,68,0.097496023241329,1,TN
0.000180918320496243,0.000181485961188883,0.000746222559547235,0.00124493802589907,0.0233109750749091,0.00231714356953372,0.014100134826413,0.00946374162699974,0.0689798762392009,0.027674357589791,0.972325642410209,1,69,0.120525436204188,1,TN
-0.000721820477502296,0.000202,0.00026,0.000822444444444444,0.0153252755945353,0.00101455307559204,0.0185355752640818,0.00896019584580082,0.0621876398173135,0.00323984893362884,0.996760151066371,1,70,0.106585863564266,1,TN
0.00186710681958734,-0.0010475653254874,0.00122203406982628,0.00101162252576268,0.013965772108323,0.00247398936957703,0.021075683376488,-0.0103154789015698,0.0564615344581665,0.0743331366310892,0.925666863368912,1,71,0.0867146985006736,1,TN
2e-04,-0.000204166666666667,4e-04,6e-04,0.0115296014226474,0.000773248758456551,0.0199973980265966,0.00720650174675012,0.0563639837930428,0.000939345142243693,0.999060654857756,1,72,0.0968665670808268,1,TN
5.8e-05,0,6.61157024793388e-06,0.00025,0.00816323430840044,0.00129542146365739,0.0173357389304819,0.0065273513349325,0.0459054909289244,0,1,1,73,0.0795418485366445,1,TN
2e-04,1.65289256198347e-06,-1.65289256198347e-06,0.000467283950617284,0.0119200587671708,0.00184722222222222,0.0171827641072652,0.00967244337911167,0.057345657038328,5.02537815970652e-05,0.999949746218403,1,74,0.0986354294647152,1,TN
0.000143422436329904,0,0,0.000209637188208617,0.0127318387755623,0.0013455,0.0176859312723712,0.00986620069536845,0.0597961010736097,0.000978043063195901,0.999021956936804,1,75,0.10177863144145,1,TN
0.000546888888888889,0.000283726354453627,-0.00183541092745638,0.000541753086419753,0.0161914070424925,0.0030332373393802,0.0225606721424719,0.00561103708050407,0.0623565597921599,0.0151843334135001,0.9848156665865,1,76,0.109289870799315,1,TN
5e-05,2.77777777777778e-06,6e-04,0.000395918367346939,0.011930352087667,0.00154637641723356,0.0180189012629386,0.00682630281557067,0.0472174076005364,7.91891035793475e-05,0.999920810896421,1,77,0.086588036329071,1,TN
5e-05,0,2.22222222222222e-05,0.000627777777777778,0.01156794713888,0.00093903514739229,0.0203320145999783,0.00680078688321058,0.0460465483884402,0,1,1,78,0.0863863321579014,1,TN
-0.000648164268952148,0.000651611111111111,-0.000629430670339761,0.000405555555555556,0.0152411445531381,0.00258998474645444,0.0181147542532624,0.00402431126951852,0.0409403353705578,0.010240825561198,0.989759174438802,1,79,0.0806901019203059,1,TN
-0.00628663863459372,0.00227016661981597,0.000600177091206853,0.00135058351605105,0.0201626947528782,0.00263310602234466,0.013092054008962,0.00859148159288202,0.0474301923218476,0.0339659382762831,0.966034061723717,1,80,0.0898438172913947,1,TN
-0.000939040060468632,0.0012915442598527,-0.00692276972648564,0.00123790286210903,0.0264881719063965,0.00336034536459212,0.00241474230997878,0.00926014782852229,0.0591496163734854,0.0728001471169347,0.927199852883065,1,81,0.0953406611179825,1,TN
9.51003086419753e-05,4.08888888888889e-05,4e-04,-0.00456494444444445,0.0137782283443068,0.00230966840248496,0.0233793014308723,0.00665404701155026,0.0500846058828337,0.0166220795434279,0.983377920456572,1,82,0.0921768958251345,1,TN
-0.000711159863945578,0.000289257551811664,5.71419753086419e-05,0.00188299319727891,0.0177231208513709,0.00270298798748149,0.0179445091988739,0.0109402235199865,0.0658841755490381,0.00652470333495415,0.993475296665046,1,83,0.116713249967205,1,TN
4.44444444444445e-05,-0.000221888888888889,0,2e-04,0.00887733614489567,0.00178886974048879,0.0188415873700414,0.00778081346915871,0.0412647036368113,0.000850434461083379,0.999149565538917,1,84,0.0785758659169514,1,TN
-0.00795461627640037,0,2e-06,0.00120555555555556,0.0151115889978428,0.00340800045913682,0.0181775868492178,0.00996759377427127,0.0516744313759633,0.025184286452861,0.974815713547139,1,85,0.0915921407355872,1,TN
6.49691358024691e-05,6.61157024793388e-06,0.000201652892561983,-0.000985770975056689,0.0117472294341061,0.00157898765432099,0.0149529700056637,0.00808178941601128,0.0467358952447064,0.00508875425170068,0.994911245748299,1,86,0.0823843343783641,1,TN
0,0.000177777777777778,2e-06,-0.00562522839506173,0.0120656807239578,0.00193467800453515,0.0220946652832697,0.0093631626955496,0.0588476977583503,0.0163287304084368,0.983671269591563,1,87,0.0988604338483786,1,TN
8e-06,1.38888888888889e-06,0.000206611570247934,0.000214969135802469,0.0124218873503641,0.00122154875283447,0.0162141847997081,0.00855546482501785,0.0477459542953239,0,1,1,88,0.0865900096181876,1,TN
0.00108954308390023,0.000746598765432099,8.27222222222222e-05,0.000748,0.00968695346945022,0.00219837048515458,0.0285513042705451,0.00817206171460013,0.0559629287559683,0.00447067802528188,0.995529321974718,1,89,0.107238482767273,1,TN
0.000540993197278912,0.000723611111111111,-0.00178048250595004,0.0012,0.0142163991890144,0.00142534516886032,0.0183787782259828,0.00636167966955683,0.0639900144206443,0.0134505527594958,0.986549447240505,1,90,0.105056338476499,1,TN
6e-04,2.42222222222222e-05,-0.000372828615988789,0.000630222222222222,0.0148303611360982,0.00223677148572928,0.0220148295988123,0.00778179788271293,0.0706300813367128,0.0063840515545061,0.993615948445494,1,91,0.118375457268521,1,TN
4e-04,0.000288888888888889,0,0.001,0.0127858932642233,0.00134965277777778,0.0207139670152879,0.00700534640311588,0.0567827957585544,0.000878853434288805,0.999121146565711,1,92,0.100326544107848,1,TN
0,2.22222222222222e-05,-1.72231404958678e-05,4e-04,0.0137352526095838,0.00156440277777778,0.0225421922213789,0.00942161769311337,0.0672138924703644,0.000315762668703845,0.999684237331296,1,93,0.114882356853945,1,TN
0.000408222222222222,6.51927437641723e-05,0.000956625,0.000888888888888889,0.0106236558477998,0.00253867033819956,0.0279219514257187,0.00958653187617257,0.0644345763093728,0.0020111356436594,0.997988864356341,1,94,0.117424314652139,1,TN
1.63265306122449e-05,-1.52921258034894e-05,0.000408264462809917,0,0.0102018262320692,0.00108142885487528,0.0199358769744966,0.00790269250118168,0.056383227465596,0.000413185006208262,0.999586814993792,1,95,0.0959143508958374,1,TN
-0.00118920517039078,0.0013946585477013,0.00301773806504542,0.00156585165846259,-0.00263436941852039,0.00236013326472309,0.00144691950087351,0.0142622076797661,0.0769993115230328,0.102107373435756,0.897892626564244,1,96,0.0972232456506937,1,TN
-8.41094091294307e-05,0.000516168878019528,0.000681569132627033,-0.000603605852901307,0.0142622581790904,0.00317971383802986,0.0259912184754679,0.00847516551257785,0.0421455543163546,0.0299809764831457,0.970019023516854,1,97,0.0945639330701365,1,TN
0.0002625,1.38888888888889e-06,2e-04,4e-04,0.0114546900639043,0.00145376303854875,0.0185460855735775,0.00700017109561915,0.0535603295777295,0.000588718510405257,0.999411281489595,1,98,0.0928789282382681,1,TN
0.0002125,0,0.000199735996326905,0.000425,0.0104801385768112,0.00140694444444444,0.0185740167361098,0.00830793490486185,0.058961873782923,4.9649967727521e-05,0.999950350032273,1,99,0.0985681444414772,1,TN
0.000718807256235828,-0.00057949737115538,0.00173168604177208,-0.00302948821757047,0.0163691199276313,-0.00138057790594046,0.0222147574185475,-0.00534318913183578,0.0787962620510402,0.0887811628818823,0.911218837118118,1,100,0.109497880068725,1,TN
0.00015,-2.77777777777778e-06,-0.00183883425160698,-0.000405555555555556,0.0124444016739233,0.00101784580498866,0.0205732252982307,0.00830101764423247,0.0576961461874465,0.0076700481206919,0.992329951879308,1,101,0.0979354690238814,1,TN
2e-04,1.38888888888889e-06,0.000202,0.000707646762408667,0.0123762490983844,0.00178866666666667,0.0199820639967496,0.00875737279333221,0.0601855432960298,7.70534751117275e-05,0.999922946524888,1,102,0.10420093150246,1,TN
2.38751147842057e-05,0.000296889348025712,0.000424222222222222,0.000530469135802469,0.0124907344315137,0.00252477777777778,0.0154753733771439,0.00957325088730013,0.0669692670185154,0,1,1,103,0.108308859313085,1,TN
-0.00314234258920893,0.000629486404188244,0.00257510440443395,-0.0118653710268007,0.008928810745051,0.0124442678214843,0.0492025442536059,0.00352005732390906,-0.0274443256388873,0.351871102276727,0.648128897723273,1,104,0.0348482316977755,1,TN
0.000185123966942149,2.22222222222222e-05,-0.000353615702479339,0.00143227731864096,0.0118878604161591,0.00136141040455056,0.0163391243211855,0.00721317120467716,0.056841779000581,0.00407351125805823,0.995926488741942,1,105,0.0949293531524792,1,TN
-0.000137191358024691,0.000109674918375676,1e-04,0.000639111111111111,0.0139320905298606,0.00138223515301437,0.0183110917125803,0.0106035965683947,0.0466961860586904,0.00193575049896889,0.998064249501031,1,106,0.0916367946940025,1,TN
0.000373611111111111,-0.000102157943067034,-0.000630125,0.00132606172839506,0.017602601886209,0.00224778604224059,0.0205450192543347,0.0111235768702798,0.0768536177756226,0.00532206279065919,0.994677937209341,1,107,0.129339991725126,1,TN
2e-04,-1.41671258034894e-05,-1.65289256198347e-06,0.0002125,0.0105458133749368,0.00215277777777778,0.0162636812158901,0.0103349236578317,0.0593460725332067,0.000833907876161397,0.999166092123839,1,108,0.0990399485412775,1,TN
0.000161111111111111,0,2e-04,6e-04,0.010561171670321,0.00219777777777778,0.020510783713761,0.0087990492515341,0.059400088181079,0,1,1,109,0.102429981705584,1,TN
0.00141688888888889,0.00018324574829932,-0.00108949428629732,0.000495146762408667,0.00917525398985734,0.0028518589557188,0.0351940070869486,0.0118816700800002,0.0826265469823987,0.0121098753658149,0.987890124634185,1,110,0.142735124208223,1,TN
0.00156045592286501,0.000223345597804472,0.00148605371900826,0.0008125,0.00836234754367005,0.00146611024385267,0.0241411698668295,0.00742108178621923,0.0713212161857703,0.0103152591948488,0.989684740805152,1,111,0.11679428086602,1,TN
0.000439111111111111,0.00028179012345679,0.00027727318640955,0.00025,0.0101313858105379,0.00207681120106445,0.0243208302305158,0.0082307395827477,0.0536487619589005,0.00247387475648345,0.997526125243517,1,112,0.0996567032047438,1,TN
5.41101928374655e-05,0.000150787540942303,-0.000670222222222222,0.000760888888888889,0.0111614817022003,-0.000171141516171819,0.0353381370919044,0.0109396761960983,0.11192920860741,0.0156383824396748,0.984361617560325,1,113,0.169492926481888,1,TN
0.000180548752834467,0,2e-06,5e-05,0.0107091047706502,0.000795456916099773,0.0168990521344136,0.00726511648384484,0.0445561029439936,0.000526607538802661,0.999473392461197,1,114,0.0804573820018366,1,TN
-0.00025473548617488,-0.000474611570247934,0.000282568027210884,5.42222222222222e-05,0.0139013153702558,0.00179660651974288,0.0188452227427855,0.0111545173160173,0.0675739105234993,0.00584532018098452,0.994154679819016,1,115,0.112879015665311,1,TN
-0.00347573611111111,5.55555555555555e-06,5.55555555555555e-06,0.0006125,0.0137104901639566,0.00158833418367347,0.0192884247239453,0.0107846579498344,0.0618928176308019,0.0134741144414169,0.986525885558583,1,116,0.104412599652212,1,TN
0.000502388888888889,0.000593137017203576,6.58564814814815e-05,0.000840009101788864,0.019525681406156,0.00146816808390023,0.0175324372401088,0.0107723197651114,0.0727735474181102,0.00454680639370147,0.995453193606299,1,117,0.124073545402749,1,TN
1.9125e-05,6.66666666666667e-05,2e-04,6e-04,0.012700772721026,0.000834388888888889,0.0203140791040169,0.0082353917319453,0.047119206568884,0.000184467810367091,0.999815532189633,1,118,0.0900896306814278,1,TN
0.00196595425550079,-0.0013026643618727,0.00395452494252981,0.00243995033617977,0.00332916960706842,0.000213914157551603,0.0332918562165148,0.00888477289229129,0.0590844175370485,0.0966169210906053,0.903383078909396,1,119,0.111861895582812,1,TN
0.0012577807809074,-0.00100631873491668,-0.0046885001957318,0.000268487029384757,0.00165735938778634,0.000702231188144067,0.0273599867456778,0.0130179971095723,0.120668100221187,0.0575091767800101,0.94249082321999,1,120,0.159237123532011,1,TN
8e-06,0,0.000602,0,0.00970613830065237,0.00176535197782817,0.0213588009334741,0.00815048153562007,0.0588899698612074,0,1,1,121,0.100480742608782,1,TN
