V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174
1,0.995430288351005,0.981306762925316,1,0.997801389791568,0.999251216667749,1,1,0.991631652042901,1,0.940848752256364,0.996104387217164,1,0.976675520089518,0.984275749955305,1,1,0.946534522249429,1,1,0.962699993382449,0.998495108251917,1,1,1,0.978779511054313,1,0.887244262282028,0.987596419197181,1,0.988303691203525,0.968644209675705,0.99226593184838,0.984756428224734,0.811287618150351,1,0.998504112849905,0.999240986607909,0.964203038783845,0,0.851986238915679,0.999209798375214,0.999251216667749,0.991278903218094,1,1,1,1,1,0.976393210443256,0.989713172460936,0.995226703056239,0.996116490183505,1,0.995512318416705,0.989562138946848,0.991489206929469,0.969689902733181,1,1,1,1,0.991273137363966,0.993084819079759,0.993168800488234,0.909076944453559,1,1,0.979669496300372,1,1,0.994633920638959,0.995430288351005,1,0.998431371583323,0.999257884869956,0.994824364510736,0.99841897134323,0.984039294608367,0.999213527208261,0.962699993382449,1,0.998423954891301,0.986565964284107,0.993270951608117,1,0.999224505505695,1,1,1,0.999235181532472,1,1,1,0.995395217283626,0.999240986607909,1,0.996023841111995,0.999213527208261,1,0.999214762344554,1,0.997608605584528,1,0.996164159242474,1,0.997741811193914,0.991489206929469,0.998448408685297,1,0.997896948250535,0.983010346588868,1,1,1,0.99837793891597,1,0.997771998717308,0.999224505505695,1,0.994446605219663,0.906746077933632,1,0.998497369549363,0.987615621274094,1,0.99845081239278,0.981479878700311,0.988736567544662,0.997738406452735,0.999215993607427,0.97835910806948,0.998433828326227,1,1,1,0.997724684196269,1,0.999197109465096,0.981160007908879,1,0.993106007425558,1,0.958113287954616,0.992181271750511,0.998385793943597,0.996992474391855,0.998406373489374,0.988859659852352,0.963297034393124,0.962435479022906,0.995286698034926,1,0.987479944478115,0.9916443655137,0.997807816143071,0.990366577940747,0.987361261442106,1,0.988303691203525,0.999232834562952,0.998443578823217,0.999253452676831,1,0.996256070719492,1,1,1,1,0.990867388613725,0.960590457346893,1,0.997823718856714,0.996908802495909
0.99383661308973,0.982440773491065,1,0.9970238029234,0.992831448793946,0.996359653006651,0.985718920912435,1,1,0.999268738476245,0.996152352026808,1,0.99338957132132,0.987158375688615,1,0.999212288180241,1,0.98899049023791,0.999253452676831,0.998564249080093,0.997671708133143,0.997870072129164,0.991110934737253,0.994464172575502,1,0.981277595128769,1,0.935414346693485,0.991567499906199,0.998586571731734,0.983617655780022,0.995610805441769,0.95088990780556,0.900049454625419,0.853662112859972,0.979889670946774,0.978623486072375,0.997649820487755,0.881735021079941,0.851986238915679,0,0.977885180809926,0.985293316585487,1,1,1,1,0.995578460287403,0.999261174631314,0.949765082786398,0.978459012720421,0.982273336581973,0.995545634871205,0.995256890256241,0.982148351632983,0.968343931464882,0.991124084763919,1,0.997045783795935,0.994038695017291,0.99924442754607,0.99256495262788,0.99693250811046,0.978656079771441,0.993855548585821,0.99114670703776,1,0.992553880022528,0.993466354726697,1,0.99677418514299,0.987383539303404,0.999219664336878,1,0.996261669157675,0.994892341648161,0.982454778249028,1,1,1,0.998469777221356,1,0.998526159847529,1,1,1,0.997113991095899,0.997811015251603,1,1,1,0.996992474391855,0.992932773634624,1,0.999283410871787,1,0.995430288351005,0.990839501601107,1,1,1,1,0.989871184165046,1,0.979195347932048,1,0.994690899159838,0.999252336344073,1,0.984011151166152,0.997823718856714,0.999243284038434,1,1,1,1,1,1,1,1,0.999254565680977,0.986675940602945,0.999277195424171,0.993158414535988,0.998523984435339,1,0.99849284013819,0.991818382418729,0.999230473144979,1,0.999228097144719,0.993084819079759,0.999254565680977,1,1,1,1,1,0.996128518179015,0.995629986374176,0.999234009845468,0.989775586711492,0.998483698900336,0.858039558562407,0.986115511799952,0.994038695017291,0.997063136095555,0.992205648890108,0.997882101399444,0.874910067320796,0.980966402058304,0.990102535247249,0.994584099442675,0.987037194964012,0.913576121191741,0.996222124764496,0.998545453775547,1,1,1,0.998469777221356,0.998530491491167,0.999286478681895,1,1,0.996996990216495,1,1,0.99373034571759,0.990576085538603,0.996974274456213,1,0.965721845565032,0.997728130348015
1,0.917709113010795,1,1,0.874019321546206,0.974718237730886,0.996128518179015,1,1,0.997561963052857,0.999257884869956,0.999265515875934,0.994056410948668,0.991436198872176,0.999225706426682,1,0.948442607117286,0.989019275022006,0.999209798375214,1,0.994338814197331,0.992520463437793,0.963120869857336,0.990853466364107,1,0.98443165890625,1,0.99617589421434,1,0.975863712357863,0.96444737034155,1,0.996227825107326,0.995998383308284,0.976232709465475,0.95715676266899,1,0.969665701325485,0.978156492314389,0.999209798375214,0.977885180809926,0,0.995532367828269,1,1,0.97353027381271,0.998426434902417,0.996913572885219,0.99271540280573,0.997686074801127,1,1,1,0.990115078590594,0.99365072945774,0.924385830747468,0.999229286976064,1,0.92736184954957,1,0.997649820487755,0.941680604263766,1,0.975286333315844,0.999224505505695,0.999228097144719,1,1,0.93062958719967,1,0.995457962895088,0.979075562484947,0.994498975950274,1,0.997589389824395,0.992641548295133,0.99924213706431,1,0.999187982001697,1,1,1,0.998443578823217,1,1,0.999206034015357,0.982034465482072,0.999226903633956,1,1,1,1,0.996055211447623,0.997830015525888,1,0.996987944965241,1,1,1,1,1,1,0.99498743710662,0.989621661266758,0.995241844535249,1,1,1,0.990147542976674,0.958936056064976,1,1,1,1,1,0.989401669015472,1,1,1,0.997728130348015,1,0.999229286976064,0.977783516971219,1,1,1,1,1,1,0.999229286976064,0.99924213706431,1,1,0.991132432724019,1,1,0.993260874181151,0.999251216667749,1,1,1,0.998431371583323,1,0.996316746232607,1,1,1,0.934025460483204,0.998497369549363,0.983445056474676,1,1,0.997785157856609,0.980105127323626,0.948118149020626,0.963966166019726,1,1,1,0.99849284013819,0.990839501601107,1,0.982582121707535,1,1,0.903899718063601,1,0.990769033217246,0.998443578823217,1,1,1,1,1
0.989728267655128,1,0.995674096516938,0.988691683174189,1,0.995783537087716,0.989728267655128,0.988320767282612,0.997882101399444,0.999251216667749,1,0.997689638807889,0.990841652801126,1,0.969656246384049,0.976159586335104,0.964979763706527,0.999276149018431,0.932647600494154,0.997005981304201,1,1,0.99641190088124,0.979268382696768,0.91186997390805,0.99923983265335,0.990922656337705,1,0.986074805763672,0.998521802591765,0.954504435401516,0.990589729165096,0.965126173859424,0.828450925071485,0.981796803786284,0.729303817329249,0.794154782257098,0.991818382418729,0.940324691963255,0.999251216667749,0.985293316585487,0.995532367828269,0,1,1,0.999299474519981,0.995636342818393,0.984114513335804,0.95403335409123,0.995765683167806,1,0.999250093632814,0.998462720074924,0.977851396416818,0.986509854246111,0.996227825107326,0.997101443178387,1,0.931322793692214,1,0.965937738307037,0.964233316882976,1,0.984155919685238,0.995604374325183,1,1,0.999299474519981,0.991985298828282,0.999265515875934,0.990117583444966,0.994194435700002,1,0.999280316567447,0.969175924528611,0.990724023585323,0.994002944418529,0.998490565177315,0.998547566408462,1,0.996472652148002,1,0.97036939691391,1,1,1,1,1,1,1,1,0.999268738476245,0.996204919895622,1,1,1,1,1,1,1,1,1,1,0.999288509337176,1,1,1,1,1,0.991694835428995,1,1,0.994824364510736,0.999300454618829,1,1,1,1,1,1,1,1,0.994252825969544,1,1,1,1,1,1,1,1,1,1,1,1,0.999238675184652,1,1,0.999310106851308,1,0.990041881351122,0.991781706012443,0.992498018582849,0.99924213706431,0.983167476767313,0.940973644839687,0.94039573940202,0.971665620577517,0.928312827597655,0.886405260427918,0.998504112849905,0.999271932921319,1,0.991316767596301,0.983690530006022,0.985206285189004,1,1,0.999287495456387,1,0.999236349640438,0.971661502015268,1,0.999231655668348,1,0.984344914774594,1,1,1,1,1,1,1,1
0.999226903633956,1,0.99854333498783,1,1,0.995395217283626,1,0.996204919895622,0.996364946167143,0.998517419496043,0.998541210018373,1,1,0.988438917815802,0.983937770217249,1,1,0.994020873158214,1,1,0.966966272312953,0.999231655668348,0.998485994589724,1,1,1,0.996122513509008,0.995584967399958,1,1,1,1,1,1,0.990711873053069,1,1,1,1,0.991278903218094,1,1,1,0,0.812295541610824,0.979318297330025,0.905302085186721,1,1,0.998476769869765,0.944966600908648,1,1,1,1,1,1,0.974562306626784,1,0.931060183347715,1,1,0.97707869665457,0.995381037662587,1,0.984754098242685,0.875820937486687,0.919300158791941,0.983762758721105,0.996908802495909,0.991259268157862,0.999268738476245,0.977952441299478,0.996187557603435,0.994020873158214,0.991732289547808,0.989918315622526,0.990668536195034,0.988626762537721,0.99924442754607,0.971433687616831,0.999246704224545,0.999208547561012,0.99124070716193,1,0.968644209675705,1,0.998501871817951,0.998523984435339,0.952262954087688,0.993250766524644,0.99851521818626,1,1,0.965480912462998,1,0.997731566076577,1,0.937461655657564,1,0.997734991429173,0.967028069956847,1,1,1,0.993220260811511,1,0.997619988692263,1,1,0.999322263561592,0.996199150062745,0.99923751418574,0.996222124764496,0.999269806401355,1,0.971741490792014,1,0.991818382418729,0.999255675371376,1,0.992289784738854,1,0.997731566076577,0.997657161951194,0.965219835763933,0.990265586317935,0.993939338116258,0.987653847610278,1,1,0.961986782265841,0.97555799194032,0.999229286976064,1,0.999220880286859,1,0.99356906512808,1,1,1,1,1,1,1,0.997686074801127,0.999250093632814,1,0.996427284041495,1,0.993548319743733,1,0.955464762779305,0.99924213706431,0.998474446098745,1,0.540121902228349,0.787736486005401,1,0.984227325225134,0.995498851868678,0.997748590014319,1,0.995512318416705,0.958127749714546,1,0.986692166176035,1,1,1,0.999274047091252,1,0.997905756863638,0.998495108251917
0.997638721616159,1,0.996447590904027,1,1,1,1,0.979348807928636,1,1,0.996417043299339,0.996918328573687,0.998497369549363,0.998421467050618,0.993418575663,0.998541210018373,1,0.971695971917204,1,1,0.976818041442919,1,1,1,1,1,0.990250985823985,1,0.996951212416694,1,1,0.997823718856714,0.999301431979014,1,1,1,1,0.998495108251917,1,1,1,1,1,0.812295541610824,0,0.983611844205792,0.971868168082448,0.997771998717308,1,0.999295526506436,0.921707151403486,1,1,0.999175937231282,1,1,1,0.994236263232456,0.997842500183478,0.930894417846575,1,0.998504112849905,0.993210030866349,1,1,0.992619825334483,0.849455321970098,0.919742314958883,0.998526159847529,0.962453006371576,0.99922330085369,1,0.942897381618948,0.973519446644159,0.988640297860762,0.986772825211244,0.998448408685297,0.926649316329079,0.956951738733574,0.984391461092876,0.939199696480464,0.985654220748108,0.996941888863635,0.99927509957853,1,0.942050851639101,1,0.996134504280062,0.995604374325183,0.979975725672575,0.997768684463929,0.995617217767385,1,1,0.988742605685882,1,1,1,0.986352658162921,0.996865196048258,0.994738783488566,0.960945778593241,1,0.99923983265335,1,0.981664447195596,1,1,1,1,1,0.995558823351651,0.999226903633956,0.918273809074542,0.999292536168963,1,0.968950271593419,1,0.995604374325183,0.99683041991903,1,1,1,0.998539078840084,1,0.986352658162921,0.989698032832876,0.999271932921319,0.98413197393893,1,1,0.994877390384267,0.999232834562952,0.993759689448737,0.998519614288244,0.996978845059527,1,0.99924213706431,1,1,1,0.999225706426682,1,1,0.998499624061209,0.993902382172794,0.994973038179865,1,0.997045783795935,1,0.999234009845468,1,0.994002944418529,1,0.998483698900336,1,0.761144741402888,0.841961367399397,0.982148351632983,0.94666953373755,0.986851144510838,0.992217780545686,1,0.988137183967703,0.935834474424838,1,0.977472837986579,1,0.998481396238455,1,0.995558823351651,1,0.998570406702931,1
0.999264435354679,1,0.999267667422829,1,0.998572447523426,0.981727202860171,1,0.999307239265659,1,0.956920934256642,1,1,0.987640382938831,1,0.998534797747842,1,0.98157177326338,0.999291533740329,0.997775303139718,1,1,0.972658285289182,0.98615598053503,1,0.975146984281712,0.996104387217164,1,1,1,1,0.991124084763919,1,1,1,1,0.971115695182946,1,1,1,1,1,0.97353027381271,0.999299474519981,0.979318297330025,0.983611844205792,0,0.848564793282242,0.998584571123546,0.999298491670942,0.99859451792805,0.994002944418529,1,0.998586571731734,0.999234009845468,0.999295526506436,0.985308750257163,0.999290528466916,1,0.95941194556667,0.980105127323626,1,0.992769247155643,0.999250093632814,1,0.997794925651753,1,0.941922526067182,0.873589088036728,1,0.999245567602908,0.90974581300457,0.868882907578549,0.994252825969544,0.998483698900336,0.974483617415238,0.955066630869128,0.985271654884138,1,0.998467432049592,0.999280316567447,0.995674096516938,1,0.977692361093804,1,1,0.997842500183478,0.967446856767636,0.978759937110604,1,0.995015988907625,1,0.997914491994847,1,0.95524865872714,1,0.995015988907625,0.999257884869956,1,1,0.999286478681895,1,0.995610805441769,0.977954676269411,0.891132788679007,1,0.995464829235239,1,1,0.979257004838325,1,1,1,1,1,1,0.97945768126938,0.999265515875934,1,0.99854333498783,0.982325558890552,0.987549862393411,1,1,0.997826871752468,1,0.99929453254006,0.999277195424171,1,1,0.981582217460686,0.999295526506436,1,0.989304505324483,0.960106510382153,1,1,0.976247059652102,0.992992205182434,0.999276149018431,1,1,1,0.992663143749714,1,1,1,1,1,1,1,1,1,0.973288940469285,0.992769247155643,0.996316746232607,0.977798880935171,0.986773848324542,0.92627182953828,0.999283410871787,0.998560114443929,0.991354304598178,0.972578254163421,0.976315261256169,1,0.995789454983061,1,1,0.983118053063363,0.993250766524644,1,1,1,0.997210594287551,1
1,1,1,1,1,0.926049008194834,1,0.999245567602908,1,0.987519011690212,1,1,0.995451075731747,0.988267094817916,0.997728130348015,1,0.999228097144719,1,0.997689638807889,1,1,0.994584099442675,0.948361873918621,0.996805103655196,0.972804570936002,1,1,1,1,1,0.999248967224134,1,1,0.997765360335642,1,0.998438718798008,1,1,1,1,1,0.998426434902417,0.995636342818393,0.905302085186721,0.971868168082448,0.848564793282242,0,0.999234009845468,0.997041413634467,0.997745205699078,0.962221333218012,0.993220260811511,0.990853466364107,1,0.996187557603435,1,0.992673894012538,0.999272991543305,0.988925461438797,0.896000503017968,1,0.990087441149979,0.984997175496802,0.990243669139997,0.989070710093681,0.999230473144979,0.888001269991551,0.853839514292742,0.99923983265335,1,0.88699088334692,0.966495836540324,0.993975848795124,1,0.972639186187122,0.945531517584828,0.932217397289354,1,1,1,0.99692779611908,1,0.975787115013905,1,1,0.986393923832144,0.999230473144979,0.987710746668259,1,0.986812609687146,1,0.998485994589724,1,0.995381037662587,1,0.999206034015357,0.983010346588868,1,0.999222092453253,1,1,0.994498975950274,0.984590757748948,0.992695300302709,0.990697472229278,0.998465079678515,0.99692779611908,1,0.999215993607427,1,0.998551773316843,1,1,0.999263351649567,1,0.996983401875105,0.999226903633956,1,0.992193479350959,0.990811443753639,0.983387548650174,0.999232834562952,1,0.996239174341429,1,0.994056410948668,1,0.996343680627828,0.99923983265335,0.987381197964618,1,0.999262264746504,0.969997200351679,0.990769033217246,1,1,0.99537391505365,0.979075562484947,0.991707357784283,1,1,1,0.996283896474237,0.999228097144719,1,1,1,1,1,0.989817916568234,0.996023841111995,0.992842850362058,0.794209815331711,0.980753196703725,0.986099709987185,0.997724684196269,0.926871570979987,0.926291135213747,1,0.998562184734436,0.972831550225862,0.96457683572233,0.995498851868678,1,0.993116552981007,1,0.998393573259967,0.993817560523835,0.998485994589724,1,0.999252336344073,0.997781882666077,0.992301656094112,0.998411436645933
0.923398384665312,1,0.988388575870835,0.943865410587462,1,1,0.88263983857998,0.990192143212862,0.961523947640823,1,0.951995669121637,0.958232683925574,0.991608243248307,0.995430288351005,0.994809012029043,0.919989724430446,0.999256781762806,0.994020873158214,0.977983442039397,0.97524925588852,0.997738406452735,1,0.999280316567447,0.932082764856741,0.997093017105487,1,0.986636370419025,1,0.986414463221912,0.990337937660287,0.983599601153319,0.984374038697697,0.950972042747292,0.996316746232607,0.997765360335642,0.998453208664186,0.94955887119309,0.973370313991927,0.962589508014602,1,0.995578460287403,0.996913572885219,0.984114513335804,1,0.997771998717308,0.998584571123546,0.999234009845468,0,0.852885883467459,0.987308182925279,0.998490565177315,0.996918328573687,0.99696969000249,0.630791485276948,0.991914604551863,1,0.998545453775547,1,0.917792101917609,0.999230473144979,0.833645025641597,0.928227958454788,1,0.894260055206436,0.99693250811046,0.996104387217164,0.995655301682659,0.986176126562165,0.952190457139047,0.999206034015357,1,1,1,0.998519614288244,0.998547566408462,1,1,0.997794925651753,1,0.998506347187205,1,1,0.990565826826766,1,1,1,1,0.995584967399958,1,1,1,0.964746562956267,0.981527777964814,1,1,1,0.997791679306917,1,1,0.999225706426682,1,1,1,1,1,1,1,1,1,0.960829210153572,1,1,0.992531635575939,1,0.998570406702931,1,0.998521802591765,1,1,1,1,1,0.97724472722755,0.991541562795218,1,1,1,1,1,1,1,1,1,1,0.999277195424171,1,1,1,1,1,0.935317084998739,0.886647944966464,0.940965815886351,0.999238675184652,0.979126885898584,0.976974261576359,0.971096537815433,0.960530607330681,0.968858158548949,0.998523984435339,0.991355437017376,0.997703785718335,1,0.997063136095555,0.9541144305085,0.997130553625859,0.998526159847529,0.999202233618531,0.998584571123546,1,1,0.984552215828816,1,0.998481396238455,1,0.935018906241786,1,1,0.996267250877688,1,0.999261174631314,1,0.999247837426483,1
0.981751739487851,0.998519614288244,0.993883734673619,0.926999038362706,1,0.999260081289737,0.86646400872711,0.996267250877688,0.958866236985981,0.996128518179015,0.975482932483676,0.945434373103789,0.987987552039536,1,0.995478499822584,0.917920862953162,0.990465495517244,1,0.925474063468267,0.979226222139851,1,1,0.996017507076967,0.857750392442776,0.984045387033041,1,0.95690263381517,1,0.988826464946088,0.967605613475584,0.982448083109765,0.968545556675594,0.948366700912363,0.987747285058482,1,0.99023634146508,0.892959177843232,0.967866057821201,0.997801389791568,1,0.999261174631314,0.99271540280573,0.95403335409123,1,1,0.999298491670942,0.997041413634467,0.852885883467459,0,0.998431371583323,1,0.997724684196269,0.994801301582195,0.860009658910021,0.990811443753639,0.998490565177315,0.996401571633658,0.997678913698046,0.917119333413115,0.99923983265335,0.491303684440518,0.859765974474565,1,0.95807643106445,0.999255675371376,1,1,0.999292536168963,0.981875990016109,0.997817385538918,1,1,1,0.997758682277284,0.999252336344073,1,1,1,1,0.999247837426483,1,0.995735588247265,0.992395326897746,1,1,1,1,1,1,1,1,0.981006305751776,0.947393010750856,0.992982369437638,1,1,1,1,1,1,1,1,1,1,0.997019367438576,1,0.999260081289737,1,1,0.956160007626217,1,1,1,1,0.997054485501582,1,1,1,1,1,1,1,0.957241900847215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996311311663996,1,0.919288868930695,0.960013304213569,0.941554471443387,1,0.967301666813349,0.944595681504765,0.939476000767359,0.924260165893161,0.93384089840262,0.980383128749516,0.999234009845468,0.997689638807889,0.996937205669911,0.999266593227341,0.953745054838886,0.989935042160196,1,1,0.997788423389337,1,1,0.985336449384763,1,1,1,0.948761841189122,1,1,1,1,1,1,1,1
0.997664457691046,0.998428907120867,0.99929651767586,0.999224505505695,0.999255675371376,0.998517419496043,0.995457962895088,1,1,0.988925461438797,1,0.999256781762806,0.994877390384267,0.993189478078839,0.999232834562952,0.995388138372298,0.999288509337176,0.996380733692693,0.997908676693162,0.997745205699078,0.998508574859803,0.997693191852648,0.997833150216506,0.996913572885219,1,0.998495108251917,0.998574482525464,0.996472652148002,1,1,0.998598457615382,1,0.997899892676713,0.97375635497229,0.996300394272616,0.996996990216495,0.99071076688057,1,0.999276149018431,0.976393210443256,0.949765082786398,0.997686074801127,0.995765683167806,0.998476769869765,0.999295526506436,0.99859451792805,0.997745205699078,0.987308182925279,0.998431371583323,0,0.988376203305402,0.67256593128208,0.821769358183171,0.982007526231361,0.887797520857287,0.973908545027331,0.720519906852138,0.970494958830946,0.996327567470097,0.979287696433755,0.993330788876488,0.991084517440394,0.972331079732397,0.980325946325487,0.799305253885453,0.942809041582063,0.997860960117438,0.994899784599107,0.996338325308995,1,1,0.997830015525888,1,1,1,1,0.989575292364992,1,1,1,1,1,1,0.995870594885822,0.999264435354679,1,0.999261174631314,1,1,1,1,1,0.999245567602908,1,1,0.991202175050488,0.99708878567138,0.91993113433858,1,1,0.999267667422829,1,1,1,0.994824364510736,1,0.964622441113988,1,0.996370223957142,1,0.982160537323184,0.994832006747614,1,1,1,0.997771998717308,1,1,1,1,0.997762026288249,0.99784559893369,0.997785157856609,0.985357921040948,0.994047566164829,1,0.99571120253755,0.995636342818393,1,0.989022719084162,0.978425813830937,0.999298491670942,1,1,1,1,0.999269806401355,1,0.930794988353949,0.982088102677208,0.998582564843888,0.992100414872543,0.998465079678515,0.976808439661378,1,1,0.999280316567447,1,0.999299474519981,0.962277326778141,0.66464646000166,0.762163816110813,0.997836275863628,0.791955164422924,0.950867385063296,0.951824642071076,0.998499624061209,0.997781882666077,1,1,1,0.999292536168963,1,1,1,0.995617217767385,1,1,0.998528328856729,0.969967494732138,0.984340669520627,0.982582121707535,0.967427797033928,0.997721227573836
0.992976893195359,1,0.994301947919425,0.999226903633956,1,0.999230473144979,1,1,1,0.992406875711345,0.999279279185653,1,0.999254565680977,0.984125976187944,0.994892341648161,0.99549208824135,1,1,1,1,1,0.995437238555442,1,1,1,0.999236349640438,1,0.966241136374318,1,1,1,1,0.99854333498783,0.999253452676831,0.999220880286859,1,1,1,1,0.989713172460936,0.978459012720421,1,1,0.944966600908648,0.921707151403486,0.994002944418529,0.962221333218012,0.998490565177315,1,0.988376203305402,0,0.996311311663996,0.996164159242474,1,0.997063136095555,1,0.996250455487916,0.993399267798783,1,0.668768356318595,1,1,0.873566506214387,0.992987837146305,0.996899217341254,0.995661584747544,0.934528304383376,0.945132188532995,0.997071736026865,0.99923983265335,0.99455884030142,0.957992128229099,0.948683298050514,1,0.997807816143071,0.997801389791568,0.986393923832144,0.99683041991903,0.9913418283769,1,0.998523984435339,1,1,1,1,0.924772198927661,0.998564249080093,0.993883734673619,1,0.996437466410498,1,0.995519021518757,1,1,0.993360310200862,0.997710794403014,0.98952850725316,0.98042863589224,0.99924442754607,0.985846585998177,1,0.998479086572267,0.990895106347023,1,0.997010456688529,1,0.996227825107326,0.996140471898149,0.996283896474237,1,0.979997979387693,0.999245567602908,0.989855375595987,0.988571053224161,0.991950106899162,0.997738406452735,1,1,0.992486745563768,0.985067923725351,0.989070710093681,0.994082788288029,1,0.97818466461872,0.989544148881412,0.991124084763919,0.994524792643465,0.955700110865829,0.997600956160142,0.995512318416705,0.999234009845468,0.9753601558544,0.95211773952121,0.981980506061966,1,1,0.997010456688529,0.962795235073161,0.995525704626168,0.962665122423699,0.999261174631314,0.993798389799075,0.999236349640438,0.994056410948668,1,1,1,1,0.999264435354679,0.995642680797728,0.966036927343904,0.994584099442675,0.979469955294014,0.993428187298296,0.993280998940956,1,0.922728872111722,0.967672740416086,1,0.993320890011151,0.968432378473738,0.998549672913352,0.999265515875934,1,0.97597246641126,0.999292536168963,0.977749420964937,1,0.996874992358629,0.976269103051701,0.997771998717308,0.997171140018541,0.952824845255156,0.983544127350219
0.997634998659921,1,1,0.999224505505695,1,0.995591455387729,0.993902382172794,1,1,0.993095429508208,0.998521802591765,1,0.989497083175054,0.995249379308632,0.997642432869539,0.996086090656827,1,0.99496580765025,0.999228097144719,0.99923983265335,0.998398717947895,0.996978845059527,0.994730862841547,1,0.998508574859803,0.998411436645933,0.998467432049592,0.999274047091252,1,0.998506347187205,0.999235181532472,1,0.998536941425711,0.987640382938831,1,1,0.995525704626168,1,1,0.995226703056239,0.982273336581973,1,0.999250093632814,1,1,1,0.993220260811511,0.996918328573687,0.997724684196269,0.67256593128208,0.996311311663996,0,0.596957224419388,0.993052791222021,0.814892775448897,0.921873011780825,0.533917477989967,0.942636223499486,0.999252336344073,0.986035000957106,0.993009623042551,0.996974274456213,0.97766863616724,0.993680821392438,0.609783111473231,0.974903747958872,1,0.997076017132899,0.998467432049592,1,0.998401277954454,0.99923983265335,1,1,1,1,0.987251072211478,1,1,1,1,1,1,0.999267667422829,1,1,1,1,1,1,1,0.999251216667749,1,1,1,0.993168800488234,0.999246704224545,0.963624111659432,1,1,0.985610760609162,1,1,1,0.996067621417552,1,0.966395728904994,0.999211045242072,0.997005981304201,0.998476769869765,0.991950106899162,0.996305861034433,1,1,1,0.998474446098745,1,1,1,1,0.998472115226808,0.99923983265335,0.997700265257837,0.989369477872763,0.996996990216495,1,1,0.99849284013819,1,0.99023634146508,0.981137499144337,0.997745205699078,1,1,1,1,0.999220880286859,1,0.942452928616921,0.989172148041754,1,0.992289784738854,0.994714949784762,0.994706957157937,1,1,1,0.997745205699078,1,0.976257742036206,0.754770433543001,0.42717882885838,0.997758682277284,0.825603318406147,0.978846022050313,0.883699040419728,1,1,1,1,0.996187557603435,0.997634998659921,1,1,1,0.992663143749714,1,1,0.999234009845468,0.984870534623699,0.98381396018601,0.966926600070738,0.987076613891669,0.999226903633956
1,1,0.99923751418574,1,1,0.996375486443503,1,1,1,0.993330788876488,1,1,0.988211768802619,0.99440219512923,0.998499624061209,0.996250455487916,1,0.994658489077259,0.998506347187205,1,1,0.997010456688529,0.991017782086339,0.998416467731765,0.997084541900653,0.998476769869765,0.999243284038434,0.998555955925354,1,1,1,1,1,0.994730862841547,1,0.99923983265335,0.998497369549363,1,0.999185335913656,0.996116490183505,0.995545634871205,1,0.998462720074924,1,1,0.998586571731734,0.990853466364107,0.99696969000249,0.994801301582195,0.821769358183171,0.996164159242474,0.596957224419388,0,0.996753238182952,0.70820392192578,0.916712302624511,0.636490755571289,0.905717398469863,0.998506347187205,0.991409446451475,0.996261669157675,0.992325289470305,0.98567585251316,0.998539078840084,0.510486577992832,0.98496154936695,1,0.999245567602908,1,1,0.999228097144719,0.997791679306917,1,1,1,1,0.998485994589724,1,1,1,1,1,1,0.999278238808891,1,1,0.999243284038434,1,1,1,1,1,1,1,1,0.993127066322842,1,0.981248336158397,1,1,0.978231976089037,1,1,1,0.988657478109864,1,0.971950124812856,1,0.998483698900336,1,0.992695300302709,0.9970238029234,1,1,1,0.99848828333824,1,1,1,1,0.998460353205412,1,1,0.993179154954864,0.997839392506334,1,0.996951212416694,1,1,0.989575292364992,0.979886213368901,0.998517419496043,1,1,1,1,0.997682499781554,1,0.925216212095114,0.995402274496796,0.999250093632814,0.995985531765989,0.987634763986834,0.994690899159838,1,1,1,1,1,0.981089202394336,0.853118192800724,0.480029541188445,0.990922656337705,0.862681663870973,0.975099826751676,0.845408016708332,0.999248967224134,0.999236349640438,1,1,0.997734991429173,0.998519614288244,1,1,1,0.999255675371376,1,1,1,0.991830535248279,0.986490669904135,0.968052554618288,0.990616898240919,0.998467432049592
