TP_mean_local_score,TN_mean_local_score,FP_mean_local_score,FN_mean_local_score,variable
83.1962429627809,-49.7076034748876,9.60263936795988,93.7898338636846,avg_rR45CO244CO2
-23.5955398236936,19.5313294115373,-10.8375209320609,25.9076998525114,sd_d18O13C
8.49312427984945,0.604410104590948,2.15642363808217,-12.9422441410239,diff2_acf1
3.59792258570917,-1.84070718052071,4.02636204385246,0.107213608116262,fluctanal_prop_r1
-1.62922715573562e-05,2.61893794041894e-05,-2.97321212293115e-05,4.28932340081691e-05,time_kl_shift
