rf_score,variable
89.8444353434672,mainvar5
77.500408228307,mainvar9
62.0617071500923,mainvar1
56.7169664770442,mainvar4
52.6532674097904,mainvar7
48.376467704461,mainvar3
35.4258314979506,mainvar10
26.9594453101109,mainvar8
5.19835170646282,mainvar6
2.06046758073328,intvar4
