local_scores,group
0.107649998477229,True
0.191781755468823,True
0.157075137628189,True
0.352226819529144,True
0.178999358849498,True
0.196156186893452,True
0.212843342604645,True
0.260946831853292,True
0.254274454673648,True
0.0881168979652314,True
0.315174627319362,True
0.801621137420514,True
0.0847526136510271,True
0.419557380454944,True
0.509134745524692,True
0.470889037452534,True
0.0861106811004671,True
0.162098479626308,True
0.227833910266514,True
0.390835938099224,True
0.275515602621647,True
0.177387276302695,True
0.288683595430262,True
0.227044608461028,True
0.286952880217762,True
0.154692335782933,True
0.0740602120201067,True
0.623615010851132,True
0.133202531051214,True
0.121679694209721,True
0.487461940463226,True
2.83555104376193,True
0.85614127353968,True
0.181488614880228,True
0.239913227370778,True
0.136399082859309,True
0.124454486645558,True
0.342480712183411,True
0.254834749486767,True
0.281966827351503,True
0.475956175434675,True
0.292454067960924,True
0.12839111013492,True
0.26165513470974,True
0.242059002885833,True
0.109817438987499,True
0.0921563748956643,True
0.15278830471017,True
0.243028503105713,True
0.225979605615634,True
0.202305610153075,True
0.123669297822552,True
0.426562425445317,True
0.613179528528106,True
0.0608626978360888,True
0.117120373268938,True
0.191055852470995,True
0.10899850628695,True
0.356396868910596,True
0.162645986482233,True
0.221636385763543,True
0.202366117562126,True
0.170874784809267,True
0.0994989873446534,True
0.128986791678305,True
0.14959529128119,True
1.97417999846038,True
0.145419030776469,True
0.819395814896,True
0.197328883298741,True
0.195317640107639,True
0.354100136408701,True
0.237345685055888,True
0.11024216691882,True
0.10480364224004,True
0.200995457344169,True
0.1289565665814,True
0.0967906296054293,True
0.159215781695633,True
0.11395861688501,True
3.1873772926647,True
0.109975041256085,True
0.178587063097427,True
0.281104095330128,True
0.200775476090229,True
0.238278679413532,True
1.96423553076413,True
0.267667795115836,True
0.155869381187288,True
0.161882712153627,True
0.495941048986168,True
0.111686386849577,True
0.15729042689243,True
0.131817043800378,True
0.224526802985413,True
0.179744098990887,True
0.760623286405457,True
0.231222625905214,True
0.191371411049052,True
0.209750424894384,True
0.306524630687843,True
0.0745190086792941,True
0.378303890933688,True
0.143750385010014,True
0.107141147464267,True
0.166296341498169,True
0.253883014053611,True
0.110931150381875,True
0.088962415838927,True
0.245873773115929,True
0.0741731272388855,True
0.141296545383717,True
0.187436969036104,True
0.297306857438525,True
0.166526950473281,True
0.355809686069474,True
0.250571595109663,True
0.273007405957266,True
0.661471903148662,True
0.250906427344843,True
0.397257688000948,True
0.441409885403774,True
0.184696513207974,True
0.17191617467547,True
0.987551611561935,True
0.323927836696854,True
0.334590126578531,True
2.83382246185314,True
0.205993778219194,True
0.214131108310543,True
0.0730420813880587,True
0.265049664206392,True
0.203809977873567,True
0.20782042367083,True
0.265431799755214,True
1.82453757017978,True
0.152412732896132,True
0.350462738881815,True
0.071696253255658,True
0.0533032220655966,True
0.159536397970314,True
0.0614032117538426,True
1.45242485535903,True
0.131589922353292,True
0.256789649017908,True
0.735362419416249,True
0.405613438465059,True
0.239265998430139,True
0.71175888445225,True
0.253438378813545,True
0.0864656290817106,True
2.96310586923255,True
0.0827599727419341,True
0.114223129795376,True
0.244003542098717,True
0.128993917535432,True
0.146481797077499,True
0.208296028730796,True
0.14240196041409,True
0.4250813324955,True
0.481970514247018,True
3.95035157180086,True
0.173639141454901,True
0.132999084632208,True
0.134526175351348,True
0.124155322671359,True
0.29071300852904,True
0.0881428949442473,True
0.181204235102355,True
0.226217808840758,True
0.597876932780904,True
0.360601509570758,True
0.18544085252299,True
1.48408775268856,True
0.294519548009516,True
0.152327092512928,True
0.0925659680444908,True
0.335696868524662,True
0.379318655709414,True
0.36591479053893,True
0.10937061892962,True
0.138528589120563,True
0.161057746231339,True
0.205875491749977,True
0.397462637616066,True
0.172723815397593,True
0.398944357796326,True
0.406526542754118,True
0.277363007080852,True
0.224719743834905,True
0.763429443628374,True
0.194116899505707,True
0.142503032988808,True
0.149012407470024,True
0.401040702211584,True
0.209721904978946,True
0.196249391882024,True
0.98879139481457,True
0.245327651183115,True
0.169337851110222,True
0.159077656219349,True
0.248375175272306,True
0.172063676231934,True
0.191602068556762,True
0.0717393309243329,True
0.138567969921699,True
0.205690909429464,True
0.0470048865781893,True
0.15201465412207,True
0.0711617369344727,True
0.124740757595573,True
0.7853824951549,True
0.224825124961202,True
0.0926903017467123,True
0.141164989220525,True
0.31606390601608,True
0.200672886636922,True
0.475915557879586,True
2.97926067259697,True
0.405969419207658,True
0.166332774183915,True
0.178210146461103,True
1.41426524194906,True
0.134466479674327,True
0.110340811010529,True
0.174596815802097,True
2.24775125115318,True
0.278435045434721,True
0.0631457287165392,True
0.239345073359351,True
0.383610857119034,True
0.1044772254537,True
0.363138134710853,True
0.167839136428645,True
0.218736129920227,True
0.12651140685103,True
0.232391440444095,True
0.263715293418091,True
0.0749019678765512,True
0.206753124531387,True
0.172511428846307,True
0.210620145584683,True
0.109453253786115,True
1.45939118668998,True
0.108482425912349,True
0.163566963730996,True
0.395376677019417,True
0.137477783723933,True
0.124082579959244,True
0.386900656528329,True
0.241487203080755,True
0.188276707770995,True
0.119696005942013,True
0.173862394689084,True
0.20126217167414,True
0.448797514334733,True
0.46127098083811,True
0.985786453599956,True
0.306228205225985,True
4.49022359797598,True
0.381434658875319,True
0.501972482680689,True
0.107254474539719,True
0.325628375788234,True
0.100763999300491,True
0.387728181742869,True
0.115400926985084,True
0.134731087781971,True
0.41981314601692,True
0.131641215354914,True
0.496949777601404,True
0.103107713244261,True
2.89877972617791,True
0.397329824425832,True
0.413052157392526,True
0.12665732901636,True
0.388169489276799,True
0.625503297274921,True
2.44952362201768,True
0.189954456000804,True
0.232410115657047,True
0.145220995130726,True
0.249553116656104,True
0.19205251019236,True
2.8842830938205,True
2.52268860038792,True
0.316505666183245,True
0.392544161406123,True
0.213441392160198,True
0.310102298249119,True
1.22737482191752,True
0.304632604770507,True
0.344888349294039,True
0.315364363062998,True
0.212460727535938,True
0.191729434737739,True
0.392875220707924,True
1.49633177066613,True
0.237543198751511,True
0.105993906525223,True
0.426178676369313,True
0.22733937146678,True
2.53996943048427,True
1.66467165023206,True
0.188379662745077,True
0.403036452030375,True
0.137569595106112,True
0.340515337690175,True
0.150723646156518,True
0.243972774054399,True
0.166210566712674,True
0.209760337841923,True
0.165951857855638,True
0.144018453926385,True
0.595179391784566,True
0.12730143597269,True
0.510441589268783,True
0.622713456096159,True
0.182030195831905,True
0.115699816172692,True
0.288237671605162,True
0.301237974135924,True
0.066039381642185,True
0.356204129570254,True
0.221731317592852,True
0.116228177119496,True
0.144474104671972,True
0.233501037559676,True
1.23118658508474,True
0.164221633480364,True
0.269547446559748,True
0.233087588623011,True
0.305405010970125,True
1.90941693755955,True
0.226086056588725,True
0.112672504094228,True
0.538708865627399,True
-0.00346941345608443,False
-0.190475258159604,False
0.015671409716555,False
-0.0758762679159497,False
-0.0547154099880596,False
-0.146430852688268,False
-0.123299821820614,False
-0.0990900435682998,False
-0.103608673903887,False
-0.1126124528104,False
-0.0772852184630438,False
-0.0453373369674724,False
-0.0636940006692962,False
-0.455583011393364,False
0.00460682103634377,False
-0.118139185267224,False
-0.105977167173225,False
-0.15278440639301,False
-0.0829557041411302,False
-0.103120260940655,False
-0.253021717532204,False
-0.066208808666621,False
-0.0699124493113396,False
-0.0559714691463206,False
-0.105785695607041,False
-0.0265230907246976,False
-0.0596765046100238,False
-0.114309756171903,False
0.00762539143764486,False
-0.0553289995764746,False
-0.134695674262527,False
-0.218154383438003,False
