intvar4,mainvar1,mainvar3,mainvar4,mainvar5,mainvar6,mainvar7,mainvar8,mainvar9,mainvar10,prob_0,prob_1,class,id,total_local_score,pred,pred_type
0.00764107898715042,-0.0290019567271353,-0.0119139729780801,-0.021338921957672,0.0148081717687075,-0.00835156651549509,0.00534555366591081,0.00247690476190476,0.0375459788359788,0.0204185119047619,0.563159778717865,0.436840221282135,1,438,0.0176297817460317,0,FP
-0.00228608087679516,-0.004484708994709,0.00814828325774754,0.0128978684807256,0.0331253722600151,0.00318783635676493,0.0170611111111111,0.00801412037037037,0.0174821485260771,0.0122086460695389,0.127582718788749,0.872417281211252,1,443,0.105354596560847,1,TN
-0.00271935941043084,0.0170403722600151,0.00364385865457294,0.0131229922524565,0.0411523450491308,-0.00495106764928193,0.00201283919123205,0.0206914096749811,-0.0217797581254724,-0.00426210128495843,0.748990825688072,0.251009174311927,0,495,0.0639515306122449,0,TP
-0.00145629913076342,-0.0421964436885865,0.00877546485260771,0.0165543613000756,0.00812221277399849,-0.0256532501889645,0.024616085600907,-0.00797880857898715,-0.0421358985260771,0.0326514115646259,0.437436924903532,0.562563075096468,0,500,-0.028701164021164,1,FN
