local_scores,group
0.321073032064945,True
0.0388692977148176,True
0.0391445879255027,True
0.558817543605664,True
0.554400134719392,True
0.300431703540676,True
0.359042781138898,True
0.232232702639991,True
0.461629148936156,True
0.889979518716622,True
0.0991232207660982,True
0.298123423125525,True
0.137477070896042,True
0.214333767974429,True
0.136481894328613,True
0.711164379948463,True
0.449580023997302,True
0.151928218025537,True
0.775813655503092,True
0.114637486140469,True
0.334457620088882,True
0.45467140557668,True
0.300835042985678,True
1.42171962564675,True
0.19401892806918,True
2.13030869697032,True
0.225464719286148,True
0.403188483476546,True
0.639514977776318,True
0.293614213709285,True
0.404780974826982,True
0.507636608603104,True
0.324824330575353,True
0.436835661396449,True
1.17267855318204,True
0.351185528380112,True
0.470069791514006,True
1.78899432173108,True
0.255475583346215,True
0.420829315664079,True
0.317423529380699,True
0.877216385076217,True
0.443699108938926,True
0.217348619570061,True
0.353698526425193,True
0.700965164755135,True
0.371407552278208,True
-0.0364174188707108,False
-0.21126347019471,False
0.0117317880197915,False
-0.0129719410878237,False
-0.0856103253739191,False
-0.00345662345548763,False
-0.110045746264417,False
0.00835897345083675,False
-0.153090516081173,False
-0.0492556772945328,False
-0.136751144878982,False
-0.0383699925681658,False
-0.203752980563893,False
