local_scores,group
0.119628720200465,True
0.0522158984931399,True
0.0255569278353971,True
0.0919429646622444,True
0.0695915179692842,True
2.01690709956846,True
0.189730624505947,True
1.32760455818391,True
0.178187711655984,True
0.219337422997717,True
1.13856837809058,True
0.267965484480937,True
1.04703042193275,True
0.310151812479346,True
0.206777738189048,True
1.58042519208067,True
0.117352317871599,True
0.620256014612178,True
0.118280009566993,True
0.151604553344961,True
0.127366039579195,True
1.36162055716566,True
1.13315737656775,True
0.499456173803787,True
0.166122762007479,True
0.203888261418504,True
0.123725583216307,True
1.68749138365012,True
1.92297506688996,True
1.25022909232705,True
0.279943015152863,True
0.433358965182241,True
0.201947079911237,True
1.71396829109549,True
0.239103058551947,True
0.241458496037281,True
0.337274969703326,True
0.360230960476481,True
0.335872842149861,True
0.129275308688472,True
0.140215904834404,True
0.187620362714682,True
0.291509437587714,True
0.199981197219451,True
0.326401136373175,True
0.209188144359478,True
0.205803331972731,True
0.385390422562202,True
0.0803871044978998,True
0.412250269390657,True
0.267850791936415,True
1.08750624825414,True
0.611462969034,True
0.358483536318732,True
1.92814668763035,True
0.639237078093862,True
0.206509236321878,True
0.198939249901818,True
0.158190149431315,True
0.271868871264068,True
0.216152538417898,True
0.191389733370651,True
0.077275608463006,True
0.350190282283054,True
0.582515245816652,True
0.849668234004675,True
0.259028892153969,True
0.439814367049046,True
0.373288847991715,True
0.188782051672807,True
0.353193895396726,True
1.02568880282056,True
0.470739447281577,True
0.299461086110561,True
0.101595615537381,True
0.58886650591961,True
0.282462446175789,True
0.363312989571874,True
0.282035649289298,True
0.246520720604876,True
0.327165194464579,True
0.653531250654534,True
0.131894714610932,True
0.193999539705153,True
0.180001009821574,True
0.18418746542544,True
0.42577290050347,True
0.243660607480073,True
0.291862487478176,True
0.253240189863989,True
0.250846468130821,True
0.636096859152778,True
0.122390066590745,True
1.32545482121718,True
0.252168828869837,True
0.272879666459997,True
0.371480095667053,True
0.411790805888925,True
0.336225817987127,True
0.652421930103798,True
0.409635001366313,True
0.557681114402846,True
0.288722271355061,True
0.1165278563296,True
0.72027973434801,True
0.127348399038701,True
0.187470954708208,True
0.393438104913116,True
0.820451534063856,True
0.854287588448526,True
0.210410714504145,True
1.21626462183958,True
0.14181473454155,True
0.120092838984563,True
0.561778050288144,True
0.283659739247401,True
0.154648807263403,True
0.228142210248722,True
1.43917907964814,True
0.155716577520623,True
0.259071151054784,True
0.342066198745891,True
0.801504536425397,True
0.13503892732662,True
0.462190702057582,True
0.14596644208721,True
0.308086110437031,True
0.255167824717054,True
1.22401089624144,True
0.206427878855764,True
0.523808859610701,True
0.227295146547644,True
0.390044314179309,True
0.298488347641463,True
0.341383079567097,True
0.942826762232669,True
1.24110917917449,True
0.989466667133648,True
1.08999097345719,True
0.449876955141683,True
0.367460215296036,True
0.407544522290689,True
0.364996651396603,True
2.77084763715386,True
0.182590214768252,True
0.209778563664651,True
0.206440323560648,True
0.327553977294078,True
0.218042940155809,True
0.3227507345225,True
0.76239644634235,True
0.152973362346629,True
0.432276998445013,True
0.339697433935337,True
0.145693765869569,True
0.574800540782911,True
0.126800031697768,True
0.133879450250118,True
0.474773053963851,True
0.14924072189758,True
0.474127386612263,True
1.31277983851769,True
0.390822863614379,True
0.406336878750001,True
0.210071927385875,True
0.489052946083131,True
0.150305797369617,True
0.576116840109019,True
0.288931775839501,True
1.7998372579178,True
0.434508689340447,True
0.131262732872665,True
0.143511262845815,True
0.172735220153416,True
0.145838351033577,True
0.283706350971112,True
0.33763865756988,True
0.13306959261278,True
0.411389144815176,True
0.150440919294742,True
1.02345157793465,True
0.374458634205566,True
0.278758557427876,True
0.180615276547532,True
0.257527007835724,True
0.382371524312446,True
0.260279534609248,True
0.343695989307316,True
0.42807559586286,True
0.264546823254709,True
0.194935050912399,True
0.291422670647087,True
0.191005847318722,True
0.153374600081383,True
0.378722210561681,True
0.364879152200852,True
0.341400401924021,True
1.7799607954233,True
0.413229798194432,True
-0.019720730305814,False
-0.189019382569773,False
-0.149988435053079,False
-0.254842858381111,False
-0.113860519584135,False
-0.038999207336994,False
-0.0281979861180359,False
-1.53704445350168,False
-0.258006346009142,False
-0.0267416900706004,False
-0.0229606187777812,False
-0.0114413206364529,False
-0.058160554543697,False
-0.0578145404178131,False
-0.351240323582835,False
0.00369247488688373,False
-0.0442230071668766,False
-0.121326458809193,False
-0.309247170270005,False
-0.037207263196923,False
-0.20580536377256,False
-0.043223418697125,False
-0.0576238519948358,False
-0.0205686007677161,False
-0.0359594037630837,False
-0.0381867960314449,False
-0.0585233840203466,False
-0.501142565404207,False
-0.257394013198486,False
-0.0381603672756803,False
-0.521571915201835,False
-0.593767698288412,False
-0.106219525828744,False
-0.262072589335853,False
-0.0605072502296236,False
-0.149932214399572,False
-0.031275280563459,False
-0.0833675125741075,False
-0.057970257897274,False
-0.193112240827113,False
-0.84662929461301,False
