id,pred_type,class,pred,prob_0,prob_1,var14,var64,var67,intvar7,intvar8,mainvar9,mainvar8,mainvar7,total_local_score
254,FP,1,0,0.54,0.46,0.00534629693238594,-0.00754083651591867,-0.015183397717147,0.0196044080341466,-0.0232747334361377,0.090112975109708,0.136496464563711,-0.140938596251299,0.0646225807194492
258,TN,1,1,0.0048,0.9952,0.00735489989693688,0.0852461591852501,0.095025764957289,0.105471878790353,0.135205408516391,0.304691810847583,0.435757810187299,0.605606278326998,1.7743600107081
281,FN,0,1,0.3301,0.6699,-0.00151400674682642,0.00559225760560615,0.00950058905718991,0.0121303323876937,0.0180560224610315,-0.05641351286197,-0.0775250100557049,-0.0938499349198582,-0.184023263072838
300,TP,0,0,0.7871,0.2129,0.00181538402287138,-0.00215392399281458,-0.00468531667500337,-0.00799445925532194,0.0151504469140304,0.0391325197361841,0.0545325458751027,0.0552226836545894,0.151019880279638
