TP_mean_local_score,TN_mean_local_score,FP_mean_local_score,FN_mean_local_score,variable
0.144602484159105,0.104606631223402,0.124784217048984,0.0908585848103559,mainvar8
0.0117722421945502,-0.00864715706158491,0.0192285765889603,-0.0272822558285161,intvar8
0.0106444127774001,0.0293237175708592,0.0163033765943678,0.0394651919707048,mainvar9
0.204369316056172,0.146521298632446,0.186130772745968,-0.212972638670788,mainvar7
-0.00301647522905263,0.00351281557968631,0.000417849503519284,0.000393554526941516,var14
-0.00775991264467927,0.00567995975486437,-0.00338586379558595,0.00356072605190277,var64
-0.00293944547173373,2.25101046091437e-05,-0.0104817039250178,-0.0229341880887681,intvar7
-0.00847919208430611,0.00587443188769153,-0.00934994125432786,0.0198018928019366,var67
