intvar8,var14,intvar7,var64,var67,mainvar7,mainvar8,mainvar9,prob_0,prob_1,class,id,total_local_score,pred,pred_type
0.00396296296296296,0.00135185185185185,0.00228240740740741,-0.0113240740740741,0.0114953703703704,0.0389953703703704,-0.072875,-0.0249351851851852,0.514631610219845,0.485368389780155,1,254,-0.0510462962962963,0,FP
7.40740740740741e-05,5e-04,-0.000574074074074074,0,0,0.00441666666666667,0.0693611111111111,0.00140740740740741,0.00255485422302374,0.997445145776976,1,258,0.0751851851851852,1,TN
-0.00127314814814815,-0.00393518518518518,-0.0221203703703704,-0.0554953703703704,-0.0377685185185185,-0.0361203703703704,0.0349259259259259,-0.00861574074074074,0.317713072490143,0.682286927509858,0,281,-0.130402777777778,1,FN
0.00789814814814815,0.0100416666666667,0.0267037037037037,0.0173888888888889,0.0538333333333333,0.0238009259259259,0.0955046296296296,-0.0130462962962963,0.770861524582769,0.229138475417231,0,300,0.222125,0,TP
