id,train_test,pred_type,pred,prob_0,prob_1,mainvar8,intvar8,mainvar9,mainvar7,var14,var64,intvar7,var67
145,train,FN,1,0.4805,0.5195,-0.0450038085247295,-0.018642441988356,0.0394033534165534,-0.0599737717830255,0.00346546632919802,0.00705509810005899,-0.00953039394513753,0.00733167074567958
190,train,FN,1,0.4609,0.5391,0.395104573011502,-0.0812603479582238,0.135405735357531,-0.485094209309481,-0.000770796001547053,-0.00196517754995683,-0.0714025027088604,0.0425734186029403
281,test,FN,1,0.3301,0.6699,-0.0775250100557049,0.0180560224610315,-0.05641351286197,-0.0938499349198582,-0.00151400674682642,0.00559225760560615,0.0121303323876937,0.00950058905718991
